order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,1714563448.0212574,SQL-Server
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,1714563448.0212574,SQL-Server
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,1714563448.0212574,SQL-Server
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,1714563448.0212574,SQL-Server
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,1714563448.0212574,SQL-Server
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,1714563448.0212574,SQL-Server
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,1714563448.0212574,SQL-Server
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,1714563448.0212574,SQL-Server
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,1714563448.0212574,SQL-Server
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,1714563448.0212574,SQL-Server
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,1714563448.0212574,SQL-Server
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,1714563448.0212574,SQL-Server
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,1714563448.0212574,SQL-Server
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,1714563448.0212574,SQL-Server
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,1714563448.0212574,SQL-Server
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,1714563448.0212574,SQL-Server
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,1714563448.0212574,SQL-Server
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,1714563448.0212574,SQL-Server
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,1714563448.0212574,SQL-Server
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,1714563448.0212574,SQL-Server
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,1714563448.0212574,SQL-Server
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,1714563448.0212574,SQL-Server
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,1714563448.0212574,SQL-Server
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,1714563448.0212574,SQL-Server
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,1714563448.0212574,SQL-Server
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,1714563448.0212574,SQL-Server
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,1714563448.0212574,SQL-Server
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,1714563448.0212574,SQL-Server
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,1714563448.0212574,SQL-Server
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,1714563448.0212574,SQL-Server
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,1714563448.0212574,SQL-Server
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,1714563448.0212574,SQL-Server
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,1714563448.0212574,SQL-Server
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,1714563448.0212574,SQL-Server
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,1714563448.0212574,SQL-Server
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,1714563448.0212574,SQL-Server
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,1714563448.0212574,SQL-Server
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,1714563448.0212574,SQL-Server
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,1714563448.0212574,SQL-Server
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,1714563448.0212574,SQL-Server
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,1714563448.0212574,SQL-Server
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,1714563448.0212574,SQL-Server
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,1714563448.0212574,SQL-Server
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,1714563448.0212574,SQL-Server
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,1714563448.0212574,SQL-Server
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,1714563448.0212574,SQL-Server
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,1714563448.0212574,SQL-Server
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,1714563448.0212574,SQL-Server
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,1714563448.0212574,SQL-Server
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,1714563448.0212574,SQL-Server
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,1714563448.0212574,SQL-Server
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,1714563448.0212574,SQL-Server
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,1714563448.0212574,SQL-Server
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,1714563448.0212574,SQL-Server
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,1714563448.0212574,SQL-Server
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,1714563448.0212574,SQL-Server
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,1714563448.0212574,SQL-Server
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,1714563448.0212574,SQL-Server
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,1714563448.0212574,SQL-Server
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,1714563448.0212574,SQL-Server
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,1714563448.0212574,SQL-Server
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,1714563448.0212574,SQL-Server
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,1714563448.0212574,SQL-Server
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,1714563448.0212574,SQL-Server
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,1714563448.0212574,SQL-Server
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,1714563448.0212574,SQL-Server
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,1714563448.0212574,SQL-Server
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,1714563448.0212574,SQL-Server
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,1714563448.0212574,SQL-Server
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,1714563448.0212574,SQL-Server
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,1714563448.0212574,SQL-Server
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,1714563448.0212574,SQL-Server
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714563448.0212574,SQL-Server
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,1714563448.0212574,SQL-Server
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,1714563448.0212574,SQL-Server
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,1714563448.0212574,SQL-Server
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,1714563448.0212574,SQL-Server
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,1714563448.0212574,SQL-Server
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,1714563448.0212574,SQL-Server
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,1714563448.0212574,SQL-Server
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,1714563448.0212574,SQL-Server
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,1714563448.0212574,SQL-Server
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,1714563448.0212574,SQL-Server
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,1714563448.0212574,SQL-Server
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,1714563448.0212574,SQL-Server
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714563448.0212574,SQL-Server
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,1714563448.0212574,SQL-Server
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,1714563448.0212574,SQL-Server
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,1714563448.0212574,SQL-Server
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,1714563448.0212574,SQL-Server
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,1714563448.0212574,SQL-Server
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,1714563448.0212574,SQL-Server
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,1714563448.0212574,SQL-Server
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,1714563448.0212574,SQL-Server
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,1714563448.0212574,SQL-Server
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,1714563448.0212574,SQL-Server
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,1714563448.0212574,SQL-Server
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,1714563448.0212574,SQL-Server
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,1714563448.0212574,SQL-Server
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,1714563448.0212574,SQL-Server
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,1714563448.0212574,SQL-Server
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,1714563448.0212574,SQL-Server
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,1714563448.0212574,SQL-Server
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,1714563448.0212574,SQL-Server
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,1714563448.0212574,SQL-Server
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,1714563448.0212574,SQL-Server
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,1714563448.0212574,SQL-Server
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,1714563448.0212574,SQL-Server
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,1714563448.0212574,SQL-Server
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,1714563448.0212574,SQL-Server
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,1714563448.0212574,SQL-Server
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,1714563448.0212574,SQL-Server
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,1714563448.0212574,SQL-Server
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,1714563448.0212574,SQL-Server
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,1714563448.0212574,SQL-Server
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,1714563448.0212574,SQL-Server
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,1714563448.0212574,SQL-Server
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,1714563448.0212574,SQL-Server
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,1714563448.0212574,SQL-Server
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,1714563448.0212574,SQL-Server
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,1714563448.0212574,SQL-Server
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,1714563448.0212574,SQL-Server
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,1714563448.0212574,SQL-Server
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,1714563448.0212574,SQL-Server
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,1714563448.0212574,SQL-Server
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,1714563448.0212574,SQL-Server
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,1714563448.0212574,SQL-Server
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,1714563448.0212574,SQL-Server
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,1714563448.0212574,SQL-Server
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,1714563448.0212574,SQL-Server
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,1714563448.0212574,SQL-Server
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,1714563448.0212574,SQL-Server
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,1714563448.0212574,SQL-Server
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714563448.0212574,SQL-Server
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,1714563448.0212574,SQL-Server
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,1714563448.0212574,SQL-Server
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,1714563448.0212574,SQL-Server
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,1714563448.0212574,SQL-Server
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,1714563448.0212574,SQL-Server
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,1714563448.0212574,SQL-Server
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,1714563448.0212574,SQL-Server
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,1714563448.0212574,SQL-Server
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,1714563448.0212574,SQL-Server
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,1714563448.0212574,SQL-Server
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,1714563448.0212574,SQL-Server
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,1714563448.0212574,SQL-Server
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,1714563448.0212574,SQL-Server
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,1714563448.0212574,SQL-Server
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,1714563448.0212574,SQL-Server
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,1714563448.0212574,SQL-Server
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,1714563448.0212574,SQL-Server
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,1714563448.0212574,SQL-Server
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,1714563448.0212574,SQL-Server
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,1714563448.0212574,SQL-Server
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,1714563448.0212574,SQL-Server
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,1714563448.0212574,SQL-Server
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,1714563448.0212574,SQL-Server
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,1714563448.0212574,SQL-Server
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,1714563448.0212574,SQL-Server
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,1714563448.0212574,SQL-Server
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,1714563448.0212574,SQL-Server
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,1714563448.0212574,SQL-Server
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,1714563448.0212574,SQL-Server
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,1714563448.0212574,SQL-Server
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,1714563448.0212574,SQL-Server
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,1714563448.0212574,SQL-Server
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,1714563448.0212574,SQL-Server
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,1714563448.0212574,SQL-Server
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,1714563448.0212574,SQL-Server
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,1714563448.0212574,SQL-Server
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,1714563448.0212574,SQL-Server
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,1714563448.0212574,SQL-Server
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,1714563448.0212574,SQL-Server
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,1714563448.0212574,SQL-Server
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,1714563448.0212574,SQL-Server
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,1714563448.0212574,SQL-Server
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,1714563448.0212574,SQL-Server
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,1714563448.0212574,SQL-Server
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,1714563448.0212574,SQL-Server
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,1714563448.0212574,SQL-Server
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,1714563448.0212574,SQL-Server
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,1714563448.0212574,SQL-Server
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,1714563448.0212574,SQL-Server
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,1714563448.0212574,SQL-Server
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,1714563448.0212574,SQL-Server
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,1714563448.0212574,SQL-Server
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,1714563448.0212574,SQL-Server
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,1714563448.0212574,SQL-Server
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,1714563448.0212574,SQL-Server
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,1714563448.0212574,SQL-Server
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,1714563448.0212574,SQL-Server
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,1714563448.0212574,SQL-Server
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,1714563448.0212574,SQL-Server
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,1714563448.0212574,SQL-Server
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,1714563448.0212574,SQL-Server
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,1714563448.0212574,SQL-Server
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,1714563448.0212574,SQL-Server
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,1714563448.0212574,SQL-Server
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,1714563448.0212574,SQL-Server
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,1714563448.0212574,SQL-Server
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,1714563448.0212574,SQL-Server
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,1714563448.0212574,SQL-Server
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,1714563448.0212574,SQL-Server
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,1714563448.0212574,SQL-Server
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,1714563448.0212574,SQL-Server
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,1714563448.0212574,SQL-Server
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,1714563448.0212574,SQL-Server
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,1714563448.0212574,SQL-Server
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,1714563448.0212574,SQL-Server
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,1714563448.0212574,SQL-Server
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,1714563448.0212574,SQL-Server
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,1714563448.0212574,SQL-Server
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,1714563448.0212574,SQL-Server
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,1714563448.0212574,SQL-Server
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,1714563448.0212574,SQL-Server
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,1714563448.0212574,SQL-Server
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,1714563448.0212574,SQL-Server
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,1714563448.0212574,SQL-Server
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,1714563448.0212574,SQL-Server
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,1714563448.0212574,SQL-Server
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,1714563448.0212574,SQL-Server
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,1714563448.0212574,SQL-Server
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,1714563448.0212574,SQL-Server
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714563448.0212574,SQL-Server
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,1714563448.0212574,SQL-Server
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,1714563448.0212574,SQL-Server
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,1714563448.0212574,SQL-Server
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,1714563448.0212574,SQL-Server
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,1714563448.0212574,SQL-Server
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,1714563448.0212574,SQL-Server
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,1714563448.0212574,SQL-Server
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,1714563448.0212574,SQL-Server
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,1714563448.0212574,SQL-Server
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,1714563448.0212574,SQL-Server
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,1714563448.0212574,SQL-Server
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,1714563448.0212574,SQL-Server
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,1714563448.0212574,SQL-Server
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,1714563448.0212574,SQL-Server
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,1714563448.0212574,SQL-Server
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,1714563448.0212574,SQL-Server
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,1714563448.0212574,SQL-Server
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,1714563448.0212574,SQL-Server
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,1714563448.0212574,SQL-Server
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,1714563448.0212574,SQL-Server
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,1714563448.0212574,SQL-Server
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,1714563448.0212574,SQL-Server
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,1714563448.0212574,SQL-Server
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,1714563448.0212574,SQL-Server
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,1714563448.0212574,SQL-Server
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,1714563448.0212574,SQL-Server
858,162,4,2017-04-25,2017-04-27,2017-04-28,2,6,1714563448.0212574,SQL-Server
859,644,4,2017-04-25,2017-04-26,2017-04-26,2,6,1714563448.0212574,SQL-Server
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,1714563448.0212574,SQL-Server
861,1177,4,2017-04-27,2017-04-29,2017-04-30,2,7,1714563448.0212574,SQL-Server
862,1230,4,2017-04-27,2017-04-30,2017-04-29,3,8,1714563448.0212574,SQL-Server
863,446,4,2017-04-28,2017-04-30,2017-05-01,2,7,1714563448.0212574,SQL-Server
864,902,4,2017-04-28,2017-04-30,2017-04-29,2,6,1714563448.0212574,SQL-Server
865,974,4,2017-04-29,2017-05-02,2017-05-01,2,6,1714563448.0212574,SQL-Server
866,1410,4,2017-04-29,2017-04-30,2017-05-01,2,6,1714563448.0212574,SQL-Server
867,97,4,2017-05-01,2017-05-03,2017-05-02,1,3,1714563448.0212574,SQL-Server
868,868,4,2017-05-01,2017-05-04,2017-05-02,1,3,1714563448.0212574,SQL-Server
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,1714563448.0212574,SQL-Server
870,1416,4,2017-05-01,2017-05-04,2017-05-02,2,6,1714563448.0212574,SQL-Server
871,358,4,2017-05-02,2017-05-04,2017-05-03,2,7,1714563448.0212574,SQL-Server
872,394,4,2017-05-03,2017-05-06,2017-05-06,1,3,1714563448.0212574,SQL-Server
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,1714563448.0212574,SQL-Server
874,661,4,2017-05-04,2017-05-05,2017-05-06,2,7,1714563448.0212574,SQL-Server
875,386,4,2017-05-05,2017-05-06,2017-05-08,1,3,1714563448.0212574,SQL-Server
876,1046,4,2017-05-05,2017-05-08,2017-05-06,2,7,1714563448.0212574,SQL-Server
877,784,4,2017-05-06,2017-05-07,2017-05-08,2,6,1714563448.0212574,SQL-Server
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,1714563448.0212574,SQL-Server
879,214,4,2017-05-08,2017-05-09,2017-05-09,2,7,1714563448.0212574,SQL-Server
880,1206,4,2017-05-08,2017-05-11,2017-05-10,2,6,1714563448.0212574,SQL-Server
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,1714563448.0212574,SQL-Server
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,1714563448.0212574,SQL-Server
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,1714563448.0212574,SQL-Server
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,1714563448.0212574,SQL-Server
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,1714563448.0212574,SQL-Server
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,1714563448.0212574,SQL-Server
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,1714563448.0212574,SQL-Server
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,1714563448.0212574,SQL-Server
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,1714563448.0212574,SQL-Server
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,1714563448.0212574,SQL-Server
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,1714563448.0212574,SQL-Server
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,1714563448.0212574,SQL-Server
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,1714563448.0212574,SQL-Server
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,1714563448.0212574,SQL-Server
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,1714563448.0212574,SQL-Server
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,1714563448.0212574,SQL-Server
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,1714563448.0212574,SQL-Server
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,1714563448.0212574,SQL-Server
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,1714563448.0212574,SQL-Server
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,1714563448.0212574,SQL-Server
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,1714563448.0212574,SQL-Server
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,1714563448.0212574,SQL-Server
